lot_id,row_index,yield_outcome,test_timestamp,feature_id,module,tool_id,value,zscore_vs_pass,direction,severity
LOT_0606,605,FAIL,2008-08-31T10:59:00,F104,etch,etch-tool-08,-0.01600000,-2.03346617,low,medium
LOT_0615,614,PASS,2008-08-31T21:58:00,F122,etch,etch-tool-02,16.00000000,2.06644141,high,medium
LOT_0615,614,PASS,2008-08-31T21:58:00,F125,etch,etch-tool-05,16.04000000,2.18462185,high,medium
LOT_0617,616,PASS,2008-08-31T22:48:00,F122,etch,etch-tool-02,16.00000000,2.06644141,high,medium
LOT_0617,616,PASS,2008-08-31T22:48:00,F125,etch,etch-tool-05,16.04000000,2.18462185,high,medium
LOT_0619,618,PASS,2008-09-01T00:01:00,F122,etch,etch-tool-02,16.00000000,2.06644141,high,medium
LOT_0619,618,PASS,2008-09-01T00:01:00,F125,etch,etch-tool-05,16.04000000,2.18462185,high,medium
LOT_0619,618,PASS,2008-09-01T00:01:00,F349,implant,implant-tool-05,0.08030000,5.41566974,high,high
LOT_0620,619,PASS,2008-09-01T00:39:00,F122,etch,etch-tool-02,16.00000000,2.06644141,high,medium
LOT_0620,619,PASS,2008-09-01T00:39:00,F125,etch,etch-tool-05,16.04000000,2.18462185,high,medium
LOT_0621,620,PASS,2008-09-01T00:45:00,F122,etch,etch-tool-02,16.00000000,2.06644141,high,medium
LOT_0621,620,PASS,2008-09-01T00:45:00,F125,etch,etch-tool-05,16.04000000,2.18462185,high,medium
LOT_0622,621,PASS,2008-09-01T00:53:00,F122,etch,etch-tool-02,16.00000000,2.06644141,high,medium
LOT_0622,621,PASS,2008-09-01T00:53:00,F125,etch,etch-tool-05,16.04000000,2.18462185,high,medium
LOT_0626,625,PASS,2008-09-01T06:21:00,F125,etch,etch-tool-05,16.02000000,2.00855888,high,medium
LOT_0626,625,PASS,2008-09-01T06:21:00,F511,test,test-tool-07,129.08070000,2.08739338,high,medium
LOT_0628,627,PASS,2008-09-01T08:18:00,F125,etch,etch-tool-05,16.02000000,2.00855888,high,medium
LOT_0631,630,PASS,2008-09-01T09:54:00,F125,etch,etch-tool-05,16.02000000,2.00855888,high,medium
LOT_0633,632,PASS,2008-09-01T11:40:00,F125,etch,etch-tool-05,16.02000000,2.00855888,high,medium
LOT_0634,633,PASS,2008-09-01T16:20:00,F125,etch,etch-tool-05,16.02000000,2.00855888,high,medium
LOT_0635,634,FAIL,2008-09-01T19:54:00,F060,lithography,lithography-tool-04,53.68180000,5.49073719,high,high
LOT_0635,634,FAIL,2008-09-01T19:54:00,F104,etch,etch-tool-08,-0.00180000,2.71002307,high,medium
LOT_0635,634,FAIL,2008-09-01T19:54:00,F511,test,test-tool-07,217.14290000,4.55015042,high,high
LOT_0636,635,PASS,2008-09-01T20:51:00,F125,etch,etch-tool-05,16.02000000,2.00855888,high,medium
LOT_0637,636,PASS,2008-09-01T22:05:00,F125,etch,etch-tool-05,16.02000000,2.00855888,high,medium
LOT_0644,643,PASS,2008-09-01T23:59:00,F060,lithography,lithography-tool-04,-19.99270000,-2.42280911,low,medium
LOT_0648,647,PASS,2008-09-02T01:09:00,F130,etch,etch-tool-02,1.93900000,2.04425319,high,medium
LOT_0656,655,PASS,2008-09-02T02:52:00,F181,etch,etch-tool-05,26.06000000,2.09196133,high,medium
LOT_0656,655,PASS,2008-09-02T02:52:00,F453,cmp,cmp-tool-05,7.30910000,2.10014321,high,medium
LOT_0659,658,PASS,2008-09-02T03:35:00,F130,etch,etch-tool-02,1.93900000,2.04425319,high,medium
LOT_0661,660,PASS,2008-09-02T04:22:00,F130,etch,etch-tool-02,1.93900000,2.04425319,high,medium
LOT_0662,661,PASS,2008-09-02T05:46:00,F130,etch,etch-tool-02,1.93900000,2.04425319,high,medium
LOT_0663,662,PASS,2008-09-02T06:03:00,F022,lithography,lithography-tool-06,-6900.50000000,-2.12950078,low,medium
LOT_0666,665,PASS,2008-09-02T06:48:00,F130,etch,etch-tool-02,1.93900000,2.04425319,high,medium
LOT_0668,667,PASS,2008-09-02T07:32:00,F022,lithography,lithography-tool-06,0.00000000,9.49541582,high,high
LOT_0668,667,PASS,2008-09-02T07:32:00,F130,etch,etch-tool-02,1.93900000,2.04425319,high,medium
LOT_0677,676,PASS,2008-09-02T11:08:00,F130,etch,etch-tool-02,1.93900000,2.04425319,high,medium
LOT_0690,689,PASS,2008-09-02T14:09:00,F104,etch,etch-tool-08,0.02030000,10.09249575,high,high
LOT_0690,689,PASS,2008-09-02T14:09:00,F349,implant,implant-tool-05,0.04610000,2.10879275,high,medium
LOT_0695,694,PASS,2008-09-02T16:50:00,F130,etch,etch-tool-02,1.93900000,2.04425319,high,medium
LOT_0701,700,PASS,2008-09-02T18:52:00,F029,lithography,lithography-tool-05,59.96670000,-2.78992789,low,medium
LOT_0703,702,PASS,2008-09-02T20:18:00,F511,test,test-tool-07,196.01990000,3.95942231,high,high
LOT_0709,708,PASS,2008-09-03T00:58:00,F130,etch,etch-tool-02,1.93900000,2.04425319,high,medium
LOT_0710,709,FAIL,2008-09-03T01:15:00,F432,cmp,cmp-tool-08,99.90890000,2.47346245,high,medium
LOT_0730,729,PASS,2008-09-04T14:48:00,F453,cmp,cmp-tool-05,3.46950000,-2.04916145,low,medium
LOT_0733,732,PASS,2008-09-04T16:56:00,F511,test,test-tool-07,200.82300000,4.09374632,high,high
LOT_0740,739,PASS,2008-09-07T10:52:00,F122,etch,etch-tool-02,15.59000000,-2.04959448,low,medium
LOT_0741,740,PASS,2008-09-07T12:04:00,F128,etch,etch-tool-08,0.95580000,2.22435601,high,medium
LOT_0742,741,PASS,2008-09-07T12:20:00,F128,etch,etch-tool-08,0.95580000,2.22435601,high,medium
LOT_0743,742,PASS,2008-09-07T13:02:00,F128,etch,etch-tool-08,0.95580000,2.22435601,high,medium
LOT_0744,743,PASS,2008-09-07T18:02:00,F122,etch,etch-tool-02,15.59000000,-2.04959448,low,medium
LOT_0745,744,PASS,2008-09-07T18:24:00,F128,etch,etch-tool-08,0.95580000,2.22435601,high,medium
LOT_0746,745,PASS,2008-09-07T18:49:00,F128,etch,etch-tool-08,0.95580000,2.22435601,high,medium
LOT_0747,746,PASS,2008-09-07T19:29:00,F128,etch,etch-tool-08,0.95580000,2.22435601,high,medium
LOT_0748,747,PASS,2008-09-07T19:31:00,F122,etch,etch-tool-02,15.59000000,-2.04959448,low,medium
LOT_0749,748,PASS,2008-09-07T20:12:00,F122,etch,etch-tool-02,15.59000000,-2.04959448,low,medium
LOT_0757,756,PASS,2008-09-08T04:21:00,F122,etch,etch-tool-02,15.59000000,-2.04959448,low,medium
LOT_0758,757,PASS,2008-09-08T06:37:00,F122,etch,etch-tool-02,15.59000000,-2.04959448,low,medium
LOT_0760,759,PASS,2008-09-08T07:41:00,F122,etch,etch-tool-02,15.59000000,-2.04959448,low,medium
LOT_0760,759,PASS,2008-09-08T07:41:00,F181,etch,etch-tool-05,29.08000000,2.99742975,high,medium
LOT_0760,759,PASS,2008-09-08T07:41:00,F317,implant,implant-tool-05,8.45080000,2.39281496,high,medium
LOT_0760,759,PASS,2008-09-08T07:41:00,F453,cmp,cmp-tool-05,8.36070000,3.23656596,high,high
LOT_0761,760,PASS,2008-09-08T18:46:00,F104,etch,etch-tool-08,-0.01630000,-2.13368073,low,medium
LOT_0764,763,PASS,2008-09-08T19:25:00,F029,lithography,lithography-tool-05,76.85560000,2.10231458,high,medium
LOT_0765,764,PASS,2008-09-08T19:33:00,F181,etch,etch-tool-05,11.26000000,-2.34543359,low,medium
LOT_0765,764,PASS,2008-09-08T19:33:00,F453,cmp,cmp-tool-05,3.17570000,-2.36665956,low,medium
LOT_0766,765,PASS,2008-09-08T20:00:00,F181,etch,etch-tool-05,31.71000000,3.78596682,high,high
LOT_0766,765,PASS,2008-09-08T20:00:00,F317,implant,implant-tool-05,8.16050000,2.10923747,high,medium
LOT_0766,765,PASS,2008-09-08T20:00:00,F453,cmp,cmp-tool-05,8.83780000,3.75214916,high,high
LOT_0767,766,PASS,2008-09-08T21:36:00,F122,etch,etch-tool-02,15.52000000,-2.75233231,low,medium
LOT_0767,766,PASS,2008-09-08T21:36:00,F125,etch,etch-tool-05,15.51000000,-2.48104700,low,medium
LOT_0768,767,PASS,2008-09-08T21:53:00,F122,etch,etch-tool-02,15.52000000,-2.75233231,low,medium
LOT_0768,767,PASS,2008-09-08T21:53:00,F125,etch,etch-tool-05,15.51000000,-2.48104700,low,medium
LOT_0770,769,PASS,2008-09-09T00:25:00,F104,etch,etch-tool-08,-0.00280000,2.37597453,high,medium
LOT_0770,769,PASS,2008-09-09T00:25:00,F122,etch,etch-tool-02,15.59000000,-2.04959448,low,medium
LOT_0770,769,PASS,2008-09-09T00:25:00,F432,cmp,cmp-tool-08,97.46440000,2.39665151,high,medium
LOT_0770,769,PASS,2008-09-09T00:25:00,F511,test,test-tool-07,206.22220000,4.24474093,high,high
LOT_0781,780,PASS,2008-09-11T05:20:00,F128,etch,etch-tool-08,0.95240000,2.19952769,high,medium
LOT_0787,786,PASS,2008-09-11T12:47:00,F128,etch,etch-tool-08,0.95240000,2.19952769,high,medium
LOT_0788,787,PASS,2008-09-11T13:36:00,F128,etch,etch-tool-08,0.95240000,2.19952769,high,medium
LOT_0791,790,PASS,2008-09-11T14:31:00,F432,cmp,cmp-tool-08,97.43340000,2.39567743,high,medium
LOT_0792,791,PASS,2008-09-11T15:05:00,F128,etch,etch-tool-08,0.95240000,2.19952769,high,medium
LOT_0794,793,PASS,2008-09-11T16:28:00,F128,etch,etch-tool-08,0.95240000,2.19952769,high,medium
LOT_0799,798,PASS,2008-09-12T05:11:00,F122,etch,etch-tool-02,15.59000000,-2.04959448,low,medium
LOT_0799,798,PASS,2008-09-12T05:11:00,F125,etch,etch-tool-05,15.54000000,-2.21695254,low,medium
LOT_0801,800,PASS,2008-09-12T06:38:00,F022,lithography,lithography-tool-06,-1263.50000000,7.36686251,high,high
LOT_0801,800,PASS,2008-09-12T06:38:00,F122,etch,etch-tool-02,15.59000000,-2.04959448,low,medium
LOT_0801,800,PASS,2008-09-12T06:38:00,F125,etch,etch-tool-05,15.54000000,-2.21695254,low,medium
LOT_0801,800,PASS,2008-09-12T06:38:00,F299,implant,implant-tool-03,0.42450000,6.09025370,high,high
LOT_0801,800,PASS,2008-09-12T06:38:00,F432,cmp,cmp-tool-08,400.00000000,11.90290794,high,high
LOT_0803,802,PASS,2008-09-12T06:45:00,F022,lithography,lithography-tool-06,-4386.00000000,2.10654774,high,medium
LOT_0803,802,PASS,2008-09-12T06:45:00,F122,etch,etch-tool-02,15.59000000,-2.04959448,low,medium
LOT_0803,802,PASS,2008-09-12T06:45:00,F125,etch,etch-tool-05,15.54000000,-2.21695254,low,medium
LOT_0806,805,PASS,2008-09-12T07:38:00,F122,etch,etch-tool-02,15.59000000,-2.04959448,low,medium
LOT_0806,805,PASS,2008-09-12T07:38:00,F125,etch,etch-tool-05,15.54000000,-2.21695254,low,medium
LOT_0807,806,PASS,2008-09-12T11:57:00,F122,etch,etch-tool-02,15.59000000,-2.04959448,low,medium
LOT_0807,806,PASS,2008-09-12T11:57:00,F125,etch,etch-tool-05,15.54000000,-2.21695254,low,medium
LOT_0816,815,PASS,2008-09-12T21:12:00,F181,etch,etch-tool-05,12.34000000,-2.02162369,low,medium
LOT_0816,815,PASS,2008-09-12T21:12:00,F453,cmp,cmp-tool-05,3.49900000,-2.01728196,low,medium
LOT_0821,820,PASS,2008-09-13T00:25:00,F122,etch,etch-tool-02,15.59000000,-2.04959448,low,medium
LOT_0821,820,PASS,2008-09-13T00:25:00,F125,etch,etch-tool-05,15.54000000,-2.21695254,low,medium
LOT_0826,825,PASS,2008-09-13T11:42:00,F432,cmp,cmp-tool-08,114.02620000,2.91705545,high,medium
LOT_0832,831,FAIL,2008-09-13T20:06:00,F122,etch,etch-tool-02,15.59000000,-2.04959448,low,medium
LOT_0832,831,FAIL,2008-09-13T20:06:00,F125,etch,etch-tool-05,15.54000000,-2.21695254,low,medium
LOT_0842,841,PASS,2008-09-14T20:00:00,F181,etch,etch-tool-05,26.92000000,2.34980995,high,medium
LOT_0842,841,PASS,2008-09-14T20:00:00,F453,cmp,cmp-tool-05,7.53680000,2.34620964,high,medium
LOT_0853,852,PASS,2008-09-15T19:54:00,F126,etch,etch-tool-06,1.88100000,2.43680718,high,medium
LOT_0856,855,PASS,2008-09-15T22:45:00,F126,etch,etch-tool-06,1.88100000,2.43680718,high,medium
LOT_0857,856,PASS,2008-09-15T22:54:00,F104,etch,etch-tool-08,-0.03290000,-7.67888646,low,high
LOT_0859,858,PASS,2008-09-16T07:39:00,F123,etch,etch-tool-03,6.09000000,2.37935122,high,medium
LOT_0859,858,PASS,2008-09-16T07:39:00,F128,etch,etch-tool-08,0.97320000,2.35141858,high,medium
LOT_0859,858,PASS,2008-09-16T07:39:00,F131,etch,etch-tool-03,0.53250000,-2.52315984,low,medium
LOT_0860,859,PASS,2008-09-16T07:48:00,F123,etch,etch-tool-03,6.09000000,2.37935122,high,medium
LOT_0860,859,PASS,2008-09-16T07:48:00,F128,etch,etch-tool-08,0.97320000,2.35141858,high,medium
LOT_0860,859,PASS,2008-09-16T07:48:00,F131,etch,etch-tool-03,0.53250000,-2.52315984,low,medium
LOT_0861,860,PASS,2008-09-16T08:50:00,F123,etch,etch-tool-03,6.09000000,2.37935122,high,medium
LOT_0861,860,PASS,2008-09-16T08:50:00,F128,etch,etch-tool-08,0.97320000,2.35141858,high,medium
LOT_0861,860,PASS,2008-09-16T08:50:00,F131,etch,etch-tool-03,0.53250000,-2.52315984,low,medium
LOT_0862,861,PASS,2008-09-16T08:52:00,F123,etch,etch-tool-03,6.09000000,2.37935122,high,medium
LOT_0862,861,PASS,2008-09-16T08:52:00,F128,etch,etch-tool-08,0.97320000,2.35141858,high,medium
LOT_0862,861,PASS,2008-09-16T08:52:00,F131,etch,etch-tool-03,0.53250000,-2.52315984,low,medium
LOT_0863,862,PASS,2008-09-16T09:37:00,F123,etch,etch-tool-03,6.09000000,2.37935122,high,medium
LOT_0863,862,PASS,2008-09-16T09:37:00,F128,etch,etch-tool-08,0.97320000,2.35141858,high,medium
LOT_0863,862,PASS,2008-09-16T09:37:00,F131,etch,etch-tool-03,0.53250000,-2.52315984,low,medium
LOT_0863,862,PASS,2008-09-16T09:37:00,F181,etch,etch-tool-05,26.66000000,2.27185572,high,medium
LOT_0863,862,PASS,2008-09-16T09:37:00,F453,cmp,cmp-tool-05,7.57710000,2.38976027,high,medium
LOT_0865,864,PASS,2008-09-16T18:09:00,F123,etch,etch-tool-03,6.09000000,2.37935122,high,medium
LOT_0865,864,PASS,2008-09-16T18:09:00,F128,etch,etch-tool-08,0.97320000,2.35141858,high,medium
LOT_0865,864,PASS,2008-09-16T18:09:00,F131,etch,etch-tool-03,0.53250000,-2.52315984,low,medium
LOT_0866,865,PASS,2008-09-16T18:23:00,F123,etch,etch-tool-03,6.10100000,2.39139765,high,medium
LOT_0866,865,PASS,2008-09-16T18:23:00,F126,etch,etch-tool-06,1.82400000,2.23543326,high,medium
LOT_0866,865,PASS,2008-09-16T18:23:00,F128,etch,etch-tool-08,0.95610000,2.22654674,high,medium
LOT_0869,868,PASS,2008-09-16T21:21:00,F123,etch,etch-tool-03,6.10100000,2.39139765,high,medium
LOT_0869,868,PASS,2008-09-16T21:21:00,F126,etch,etch-tool-06,1.82400000,2.23543326,high,medium
LOT_0869,868,PASS,2008-09-16T21:21:00,F128,etch,etch-tool-08,0.95610000,2.22654674,high,medium
LOT_0873,872,PASS,2008-09-17T07:14:00,F123,etch,etch-tool-03,6.10100000,2.39139765,high,medium
LOT_0873,872,PASS,2008-09-17T07:14:00,F126,etch,etch-tool-06,1.82400000,2.23543326,high,medium
LOT_0873,872,PASS,2008-09-17T07:14:00,F128,etch,etch-tool-08,0.95610000,2.22654674,high,medium
LOT_0876,875,PASS,2008-09-18T00:57:00,F123,etch,etch-tool-03,6.10100000,2.39139765,high,medium
LOT_0876,875,PASS,2008-09-18T00:57:00,F126,etch,etch-tool-06,1.82400000,2.23543326,high,medium
LOT_0876,875,PASS,2008-09-18T00:57:00,F128,etch,etch-tool-08,0.95610000,2.22654674,high,medium
LOT_0881,880,PASS,2008-09-18T03:58:00,F349,implant,implant-tool-05,0.06380000,3.82024663,high,high
LOT_0886,885,PASS,2008-09-18T13:48:00,F123,etch,etch-tool-03,6.88900000,3.25436056,high,high
LOT_0886,885,PASS,2008-09-18T13:48:00,F128,etch,etch-tool-08,1.17500000,3.82505240,high,high
LOT_0888,887,PASS,2008-09-18T18:12:00,F123,etch,etch-tool-03,6.88900000,3.25436056,high,high
LOT_0888,887,PASS,2008-09-18T18:12:00,F128,etch,etch-tool-08,1.17500000,3.82505240,high,high
LOT_0889,888,PASS,2008-09-18T18:56:00,F123,etch,etch-tool-03,6.88900000,3.25436056,high,high
LOT_0889,888,PASS,2008-09-18T18:56:00,F128,etch,etch-tool-08,1.17500000,3.82505240,high,high
LOT_0890,889,PASS,2008-09-18T21:12:00,F123,etch,etch-tool-03,6.36900000,2.68489265,high,medium
LOT_0890,889,PASS,2008-09-18T21:12:00,F126,etch,etch-tool-06,1.85300000,2.33788665,high,medium
LOT_0890,889,PASS,2008-09-18T21:12:00,F128,etch,etch-tool-08,0.96770000,2.31125513,high,medium
LOT_0890,889,PASS,2008-09-18T21:12:00,F131,etch,etch-tool-03,0.55500000,-2.25382202,low,medium
LOT_0891,890,PASS,2008-09-18T21:56:00,F123,etch,etch-tool-03,6.36900000,2.68489265,high,medium
LOT_0891,890,PASS,2008-09-18T21:56:00,F126,etch,etch-tool-06,1.85300000,2.33788665,high,medium
LOT_0891,890,PASS,2008-09-18T21:56:00,F128,etch,etch-tool-08,0.96770000,2.31125513,high,medium
LOT_0891,890,PASS,2008-09-18T21:56:00,F131,etch,etch-tool-03,0.55500000,-2.25382202,low,medium
LOT_0898,897,PASS,2008-09-19T04:42:00,F123,etch,etch-tool-03,6.88900000,3.25436056,high,high
LOT_0898,897,PASS,2008-09-19T04:42:00,F128,etch,etch-tool-08,1.17500000,3.82505240,high,high
LOT_0899,898,PASS,2008-09-19T05:33:00,F123,etch,etch-tool-03,6.88900000,3.25436056,high,high
LOT_0899,898,PASS,2008-09-19T05:33:00,F128,etch,etch-tool-08,1.17500000,3.82505240,high,high
LOT_0901,900,PASS,2008-09-19T06:01:00,F123,etch,etch-tool-03,6.44200000,2.76483718,high,medium
LOT_0901,900,PASS,2008-09-19T06:01:00,F128,etch,etch-tool-08,1.00600000,2.59093885,high,medium
LOT_0902,901,PASS,2008-09-19T06:44:00,F123,etch,etch-tool-03,6.36900000,2.68489265,high,medium
LOT_0902,901,PASS,2008-09-19T06:44:00,F126,etch,etch-tool-06,1.85300000,2.33788665,high,medium
LOT_0902,901,PASS,2008-09-19T06:44:00,F128,etch,etch-tool-08,0.96770000,2.31125513,high,medium
LOT_0902,901,PASS,2008-09-19T06:44:00,F131,etch,etch-tool-03,0.55500000,-2.25382202,low,medium
LOT_0903,902,PASS,2008-09-19T07:14:00,F123,etch,etch-tool-03,6.44200000,2.76483718,high,medium
LOT_0903,902,PASS,2008-09-19T07:14:00,F128,etch,etch-tool-08,1.00600000,2.59093885,high,medium
LOT_0904,903,PASS,2008-09-19T07:18:00,F123,etch,etch-tool-03,6.44200000,2.76483718,high,medium
LOT_0904,903,PASS,2008-09-19T07:18:00,F128,etch,etch-tool-08,1.00600000,2.59093885,high,medium
LOT_0907,906,PASS,2008-09-19T09:12:00,F123,etch,etch-tool-03,6.88900000,3.25436056,high,high
LOT_0907,906,PASS,2008-09-19T09:12:00,F128,etch,etch-tool-08,1.17500000,3.82505240,high,high
LOT_0907,906,PASS,2008-09-19T09:12:00,F432,cmp,cmp-tool-08,109.18990000,2.76508950,high,medium
LOT_0908,907,PASS,2008-09-19T09:47:00,F123,etch,etch-tool-03,6.44200000,2.76483718,high,medium
LOT_0908,907,PASS,2008-09-19T09:47:00,F128,etch,etch-tool-08,1.00600000,2.59093885,high,medium
LOT_0909,908,PASS,2008-09-19T10:45:00,F123,etch,etch-tool-03,6.44200000,2.76483718,high,medium
LOT_0909,908,PASS,2008-09-19T10:45:00,F128,etch,etch-tool-08,1.00600000,2.59093885,high,medium
LOT_0910,909,PASS,2008-09-19T11:13:00,F123,etch,etch-tool-03,6.44200000,2.76483718,high,medium
LOT_0910,909,PASS,2008-09-19T11:13:00,F128,etch,etch-tool-08,1.00600000,2.59093885,high,medium
LOT_0911,910,PASS,2008-09-19T11:54:00,F432,cmp,cmp-tool-08,98.68030000,2.43485745,high,medium
LOT_0916,915,PASS,2008-09-19T17:47:00,F123,etch,etch-tool-03,5.95200000,2.22822319,high,medium
LOT_0916,915,PASS,2008-09-19T17:47:00,F126,etch,etch-tool-06,1.83400000,2.27076201,high,medium
LOT_0916,915,PASS,2008-09-19T17:47:00,F128,etch,etch-tool-08,0.95650000,2.22946772,high,medium
LOT_0916,915,PASS,2008-09-19T17:47:00,F131,etch,etch-tool-03,0.56620000,-2.11975163,low,medium
LOT_0917,916,PASS,2008-09-19T18:11:00,F123,etch,etch-tool-03,5.95200000,2.22822319,high,medium
LOT_0917,916,PASS,2008-09-19T18:11:00,F126,etch,etch-tool-06,1.83400000,2.27076201,high,medium
LOT_0917,916,PASS,2008-09-19T18:11:00,F128,etch,etch-tool-08,0.95650000,2.22946772,high,medium
LOT_0917,916,PASS,2008-09-19T18:11:00,F131,etch,etch-tool-03,0.56620000,-2.11975163,low,medium
LOT_0918,917,PASS,2008-09-19T18:33:00,F123,etch,etch-tool-03,5.95200000,2.22822319,high,medium
LOT_0918,917,PASS,2008-09-19T18:33:00,F126,etch,etch-tool-06,1.83400000,2.27076201,high,medium
LOT_0918,917,PASS,2008-09-19T18:33:00,F128,etch,etch-tool-08,0.95650000,2.22946772,high,medium
LOT_0918,917,PASS,2008-09-19T18:33:00,F131,etch,etch-tool-03,0.56620000,-2.11975163,low,medium
LOT_0919,918,PASS,2008-09-19T19:18:00,F123,etch,etch-tool-03,5.95200000,2.22822319,high,medium
LOT_0919,918,PASS,2008-09-19T19:18:00,F126,etch,etch-tool-06,1.83400000,2.27076201,high,medium
LOT_0919,918,PASS,2008-09-19T19:18:00,F128,etch,etch-tool-08,0.95650000,2.22946772,high,medium
LOT_0919,918,PASS,2008-09-19T19:18:00,F131,etch,etch-tool-03,0.56620000,-2.11975163,low,medium
LOT_0920,919,PASS,2008-09-19T19:29:00,F123,etch,etch-tool-03,5.95200000,2.22822319,high,medium
LOT_0920,919,PASS,2008-09-19T19:29:00,F126,etch,etch-tool-06,1.83400000,2.27076201,high,medium
LOT_0920,919,PASS,2008-09-19T19:29:00,F128,etch,etch-tool-08,0.95650000,2.22946772,high,medium
LOT_0920,919,PASS,2008-09-19T19:29:00,F131,etch,etch-tool-03,0.56620000,-2.11975163,low,medium
LOT_0921,920,PASS,2008-09-19T20:05:00,F123,etch,etch-tool-03,6.35500000,2.66956082,high,medium
LOT_0921,920,PASS,2008-09-19T20:05:00,F126,etch,etch-tool-06,1.76300000,2.01992783,high,medium
LOT_0921,920,PASS,2008-09-19T20:05:00,F128,etch,etch-tool-08,0.99020000,2.47556018,high,medium
LOT_0921,920,PASS,2008-09-19T20:05:00,F130,etch,etch-tool-02,-3.49600000,-2.35253925,low,medium
LOT_0921,920,PASS,2008-09-19T20:05:00,F131,etch,etch-tool-03,0.56380000,-2.14848100,low,medium
LOT_0922,921,PASS,2008-09-19T20:07:00,F123,etch,etch-tool-03,6.35500000,2.66956082,high,medium
LOT_0922,921,PASS,2008-09-19T20:07:00,F126,etch,etch-tool-06,1.76300000,2.01992783,high,medium
LOT_0922,921,PASS,2008-09-19T20:07:00,F128,etch,etch-tool-08,0.99020000,2.47556018,high,medium
LOT_0922,921,PASS,2008-09-19T20:07:00,F130,etch,etch-tool-02,-3.49600000,-2.35253925,low,medium
LOT_0922,921,PASS,2008-09-19T20:07:00,F131,etch,etch-tool-03,0.56380000,-2.14848100,low,medium
LOT_0923,922,PASS,2008-09-19T20:10:00,F123,etch,etch-tool-03,6.35500000,2.66956082,high,medium
LOT_0923,922,PASS,2008-09-19T20:10:00,F126,etch,etch-tool-06,1.76300000,2.01992783,high,medium
LOT_0923,922,PASS,2008-09-19T20:10:00,F128,etch,etch-tool-08,0.99020000,2.47556018,high,medium
LOT_0923,922,PASS,2008-09-19T20:10:00,F130,etch,etch-tool-02,-3.49600000,-2.35253925,low,medium
LOT_0923,922,PASS,2008-09-19T20:10:00,F131,etch,etch-tool-03,0.56380000,-2.14848100,low,medium
LOT_0924,923,PASS,2008-09-19T20:17:00,F060,lithography,lithography-tool-04,22.46730000,2.13791646,high,medium
LOT_0924,923,PASS,2008-09-19T20:17:00,F123,etch,etch-tool-03,6.35500000,2.66956082,high,medium
LOT_0924,923,PASS,2008-09-19T20:17:00,F126,etch,etch-tool-06,1.76300000,2.01992783,high,medium
LOT_0924,923,PASS,2008-09-19T20:17:00,F128,etch,etch-tool-08,0.99020000,2.47556018,high,medium
LOT_0924,923,PASS,2008-09-19T20:17:00,F130,etch,etch-tool-02,-3.49600000,-2.35253925,low,medium
LOT_0924,923,PASS,2008-09-19T20:17:00,F131,etch,etch-tool-03,0.56380000,-2.14848100,low,medium
LOT_0926,925,PASS,2008-09-19T21:08:00,F349,implant,implant-tool-05,0.06170000,3.61719278,high,high
LOT_0928,927,PASS,2008-09-19T21:13:00,F123,etch,etch-tool-03,6.35500000,2.66956082,high,medium
LOT_0928,927,PASS,2008-09-19T21:13:00,F126,etch,etch-tool-06,1.76300000,2.01992783,high,medium
LOT_0928,927,PASS,2008-09-19T21:13:00,F128,etch,etch-tool-08,0.99020000,2.47556018,high,medium
LOT_0928,927,PASS,2008-09-19T21:13:00,F130,etch,etch-tool-02,-3.49600000,-2.35253925,low,medium
LOT_0928,927,PASS,2008-09-19T21:13:00,F131,etch,etch-tool-03,0.56380000,-2.14848100,low,medium
LOT_0929,928,PASS,2008-09-19T21:14:00,F123,etch,etch-tool-03,6.35500000,2.66956082,high,medium
LOT_0929,928,PASS,2008-09-19T21:14:00,F126,etch,etch-tool-06,1.76300000,2.01992783,high,medium
LOT_0929,928,PASS,2008-09-19T21:14:00,F128,etch,etch-tool-08,0.99020000,2.47556018,high,medium
LOT_0929,928,PASS,2008-09-19T21:14:00,F130,etch,etch-tool-02,-3.49600000,-2.35253925,low,medium
LOT_0929,928,PASS,2008-09-19T21:14:00,F131,etch,etch-tool-03,0.56380000,-2.14848100,low,medium
LOT_0931,930,PASS,2008-09-19T23:26:00,F123,etch,etch-tool-03,6.06300000,2.34978269,high,medium
LOT_0931,930,PASS,2008-09-19T23:26:00,F126,etch,etch-tool-06,1.80100000,2.15417711,high,medium
LOT_0931,930,PASS,2008-09-19T23:26:00,F128,etch,etch-tool-08,0.95270000,2.20171842,high,medium
LOT_0931,930,PASS,2008-09-19T23:26:00,F131,etch,etch-tool-03,0.56200000,-2.17002803,low,medium
LOT_0932,931,PASS,2008-09-19T23:33:00,F123,etch,etch-tool-03,6.06300000,2.34978269,high,medium
LOT_0932,931,PASS,2008-09-19T23:33:00,F126,etch,etch-tool-06,1.80100000,2.15417711,high,medium
LOT_0932,931,PASS,2008-09-19T23:33:00,F128,etch,etch-tool-08,0.95270000,2.20171842,high,medium
LOT_0932,931,PASS,2008-09-19T23:33:00,F131,etch,etch-tool-03,0.56200000,-2.17002803,low,medium
LOT_0933,932,PASS,2008-09-20T00:18:00,F123,etch,etch-tool-03,6.06300000,2.34978269,high,medium
LOT_0933,932,PASS,2008-09-20T00:18:00,F126,etch,etch-tool-06,1.80100000,2.15417711,high,medium
